Tweets,created_at,geo,coordinates,place,lang,entities
@christellenhage لا لاني انا وصلت اليوم ولاني ماخد المطعوم ما عملو لي PCR,2021-04-15 13:55:43,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'christellenhage', 'name': 'kikatweets', 'id': 606102451, 'id_str': '606102451', 'indices': [0, 16]}], 'urls': []}"
"راح علي المطعوم 😂💔 
لو رحت بيوم تاني عادي بيعطوني اياه؟",2021-04-15 13:44:26,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@MoathAbuOwn اه بمستشفى الجامعة اخد المطعوم,2021-04-15 13:09:35,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MoathAbuOwn', 'name': 'معاذ ابوعون', 'id': 237229589, 'id_str': '237229589', 'indices': [0, 12]}], 'urls': []}"
@AlMayadeenNews لن تنتهي هذه الفزاعة اللي اسمها كورونا  الا بعد ان يقضي المطعوم على البشرية,2021-04-15 13:08:01,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlMayadeenNews', 'name': 'قناة الميادين', 'id': 594813423, 'id_str': '594813423', 'indices': [0, 15]}], 'urls': []}"
@mybanisalman للاسف عدد كبير من الناس متخوفين من المطعوم و في رافضينه كليًا و كلهم اعمارهم فوق ال ٦٠,2021-04-15 12:46:31,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mybanisalman', 'name': 'Dr.Mahmoud Yaseen \u200f', 'id': 1024074129627119616, 'id_str': '1024074129627119616', 'indices': [0, 13]}], 'urls': []}"
"الشعب الأردني : 
بسلخ سدر منسف و كيلو كنافة و لتر ببسي بساعة وقال خايف من المطعوم بعمل تجلطات، يا زم انت شرايينك فاتحة بدعوات الحجة.",2021-04-15 10:24:33,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉

 انت شرايينك فاتحة بدعوات الحجة",2021-04-15 09:55:08,,,"Place(_api=<tweepy.api.API object at 0x0000025305322340>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000025305322340>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"RT @emadAbashaireh: بصراحه انا مش فاهم شو المبدأ يلي عند وزارة الصحه عنا !
ما حد رن عليهم قدي بعد تلقي والدتي هالمطعوم وصابتها اعراض قويه ،…",2021-04-15 06:37:40,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'emadAbashaireh', 'name': 'Emad A. Bashaireh', 'id': 465039088, 'id_str': '465039088', 'indices': [3, 18]}], 'urls': []}"
"بصراحه انا مش فاهم شو المبدأ يلي عند وزارة الصحه عنا !
ما حد رن عليهم قدي بعد تلقي والدتي هالمطعوم وصابتها اعراض قو… https://t.co/68wIehCNTw",2021-04-15 01:24:39,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/68wIehCNTw', 'expanded_url': 'https://twitter.com/i/web/status/1382505115429580805', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
"الشعب الأردني : 
بسلخ سدر منسف و كيلو كنافة و لتر ببسي بساعة وقال خايف من المطعوم بعمل تجلطات، يا زم انت شرايينك فاتحة بدعوات الحجة.",2021-04-14 23:53:02,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"@Omaralshayib الشعب الأردني : 
بسلخ سدر منسف و كيلو كنافة و لتر ببسي بساعة وقال خايف من المطعوم بعمل تجلطات، يا زم… https://t.co/aqQEnilSVQ",2021-04-14 23:52:46,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Omaralshayib', 'name': 'LT_Omar M. Alkhawaldeh', 'id': 1371405409416851457, 'id_str': '1371405409416851457', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/aqQEnilSVQ', 'expanded_url': 'https://twitter.com/i/web/status/1382481992512589827', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
"@26ayasrah_Neven مازالت حالات فردية ، وكما ذكر التقرير ""عدم تناسب جسم الشخص مع المطعوم"" ، بعني حالات نادرة جدا . أن… https://t.co/ufd4lhCkHi",2021-04-14 22:12:59,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '26ayasrah_Neven', 'name': 'نيڤين العياصرة⚖️', 'id': 1177247987468242944, 'id_str': '1177247987468242944', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/ufd4lhCkHi', 'expanded_url': 'https://twitter.com/i/web/status/1382456877414551552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
@khalidadelzo3bi وما بعملوا رياضة  واكل جهاز ودخان وخايفين من المطعوم 😭😭😭,2021-04-14 20:59:33,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'khalidadelzo3bi', 'name': 'د.خالد الزعبي', 'id': 110461577, 'id_str': '110461577', 'indices': [0, 16]}], 'urls': []}"
@ScreenMix ههههههههه شكلهم ما غيرهم الي اخدو المطعوم... رحنا فيهاااا,2021-04-14 20:32:54,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ScreenMix', 'name': 'Screen Mix', 'id': 3331605652, 'id_str': '3331605652', 'indices': [0, 10]}], 'urls': []}"
"بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 
 انت شرايينك فاتحة بدعوات الحجة 😂😂",2021-04-14 19:15:08,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
لا مشاركة بتصحيح التوجيهي لغير متلقي جرعتي المطعوم https://t.co/zRTcOUC6c5 https://t.co/ivcveBpB0g,2021-04-14 19:01:34,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zRTcOUC6c5', 'expanded_url': 'http://dlvr.it/RxgbW6', 'display_url': 'dlvr.it/RxgbW6', 'indices': [51, 74]}], 'media': [{'id': 1382408705866571778, 'id_str': '1382408705866571778', 'indices': [75, 98], 'media_url': 'http://pbs.twimg.com/media/Ey9NZMeVoAIJTOY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey9NZMeVoAIJTOY.jpg', 'url': 'https://t.co/ivcveBpB0g', 'display_url': 'pic.twitter.com/ivcveBpB0g', 'expanded_url': 'https://twitter.com/Urdoni/status/1382408707347161088/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 457, 'h': 332, 'resize': 'fit'}, 'medium': {'w': 457, 'h': 332, 'resize': 'fit'}, 'large': {'w': 457, 'h': 332, 'resize': 'fit'}}}]}"
"RT @1989jj: بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉 
 انت شرايينك فاتحة بدعوات ا…",2021-04-14 17:33:47,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1989jj', 'name': 'Alaa Abandeh', 'id': 285256466, 'id_str': '285256466', 'indices': [3, 10]}], 'urls': []}"
"RT @1989jj: بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉 
 انت شرايينك فاتحة بدعوات ا…",2021-04-14 17:31:51,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1989jj', 'name': 'Alaa Abandeh', 'id': 285256466, 'id_str': '285256466', 'indices': [3, 10]}], 'urls': []}"
"RT @1989jj: بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉 
 انت شرايينك فاتحة بدعوات ا…",2021-04-14 17:30:06,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1989jj', 'name': 'Alaa Abandeh', 'id': 285256466, 'id_str': '285256466', 'indices': [3, 10]}], 'urls': []}"
"RT @1989jj: بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉 
 انت شرايينك فاتحة بدعوات ا…",2021-04-14 17:21:50,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '1989jj', 'name': 'Alaa Abandeh', 'id': 285256466, 'id_str': '285256466', 'indices': [3, 10]}], 'urls': []}"
"بتضرب سدر منسف و كيلو كنافة و لتر بيبسي دايت بساعة !!
 و بعدين خايف من المطعوم قال بعمل تجلطات ! 💉 
 انت شرايينك فاتحة بدعوات الحجة 😂😂",2021-04-14 17:21:36,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
"@ryma_alebdallh لن آخذ المطعوم انا , لان كل يوم يطلعرخبر مهو كويس انه قد يسبب جلطات",2021-04-14 17:00:06,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ryma_alebdallh', 'name': 'د. ريما العبدالله 👑', 'id': 1379819081956753417, 'id_str': '1379819081956753417', 'indices': [0, 15]}], 'urls': []}"
احنا خلصنا من موضة تنزيل مسجات الفحص تبعت كورونا اذا كانت سلبية او ايجابية واجت موضة انزل انو صور المطعوم😂😂,2021-04-14 15:16:41,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@amralsubbagh اه مش عارفة صراحة خلص مش من المطعوم😅,2021-04-14 14:46:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amralsubbagh', 'name': 'DR-AMR', 'id': 1227574612671827974, 'id_str': '1227574612671827974', 'indices': [0, 13]}], 'urls': []}"
@Mohaalrefae1 ماحد ياخد المطعوم اصلا,2021-04-14 12:56:51,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mohaalrefae1', 'name': '🇦🇷 محمد الرفاعي 🇯🇴', 'id': 1241151160796536835, 'id_str': '1241151160796536835', 'indices': [0, 13]}], 'urls': []}"
"تلقي المطعوم شرط للمشاركة بتصحيح التوجيهي
#الأردن #خبرني https://t.co/e3riWPvlJX",2021-04-14 11:45:07,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [42, 49]}, {'text': 'خبرني', 'indices': [50, 56]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1382298783439028225, 'id_str': '1382298783439028225', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/media/Ey7pa3hWgAEcgw8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey7pa3hWgAEcgw8.jpg', 'url': 'https://t.co/e3riWPvlJX', 'display_url': 'pic.twitter.com/e3riWPvlJX', 'expanded_url': 'https://twitter.com/khaberni/status/1382298872853241856/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 380, 'h': 253, 'resize': 'fit'}, 'medium': {'w': 380, 'h': 253, 'resize': 'fit'}, 'large': {'w': 380, 'h': 253, 'resize': 'fit'}}}]}"
@raad_husainat @sarahh_099 😅😅😅تمام فاهمه عليك ما في رقم ... المفروض تعمل فحص تاني بمختبر يعطيك اياه بشكل تفصيلي ..اذا بدك تاخد المطعوم,2021-04-14 10:45:59,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'raad_husainat', 'name': 'Raad | رَعد', 'id': 926044148532219908, 'id_str': '926044148532219908', 'indices': [0, 14]}, {'screen_name': 'sarahh_099', 'name': 'سارة ✿', 'id': 823251634096574464, 'id_str': '823251634096574464', 'indices': [15, 26]}], 'urls': []}"
"#عاجل التربية تربط المشاركة بتصحيح التوجيهي بتلقي المطعوم

https://t.co/xv0SVdqbI0 https://t.co/AU1vXBWPSj",2021-04-14 10:32:34,,,,ar,"{'hashtags': [{'text': 'عاجل', 'indices': [0, 5]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xv0SVdqbI0', 'expanded_url': 'http://www.jordanzad.com/index.php?page=article&id=433505', 'display_url': 'jordanzad.com/index.php?page…', 'indices': [59, 82]}], 'media': [{'id': 1382280610270564354, 'id_str': '1382280610270564354', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/Ey7Y5DMWUAIDjfU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ey7Y5DMWUAIDjfU.jpg', 'url': 'https://t.co/AU1vXBWPSj', 'display_url': 'pic.twitter.com/AU1vXBWPSj', 'expanded_url': 'https://twitter.com/JordanZad1/status/1382280614397759489/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 500, 'h': 261, 'resize': 'fit'}, 'medium': {'w': 500, 'h': 261, 'resize': 'fit'}, 'large': {'w': 500, 'h': 261, 'resize': 'fit'}}}]}"
"@AseelAlnajjar22 اهلي لحقوا وكان جدا سلس الفكره انو الشعب خايف من المطعوم فمحد جاي اروح الا قليل 
سلامته الوالد شنو عنده؟",2021-04-14 10:30:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AseelAlnajjar22', 'name': 'Aseel', 'id': 1273025496444526593, 'id_str': '1273025496444526593', 'indices': [0, 16]}], 'urls': []}"
"عاجل: التربية تربط المشاركة بتصحيح التوجيهي بتلقي المطعوم
#الأردن 
https://t.co/wabRWeiHVF",2021-04-14 10:26:18,,,,ar,"{'hashtags': [{'text': 'الأردن', 'indices': [58, 65]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wabRWeiHVF', 'expanded_url': 'https://www.khaberni.com/news/417060', 'display_url': 'khaberni.com/news/417060', 'indices': [67, 90]}]}"
"الاستخفاف بجهود الحكومة ليس حل
و التكذيب و الترهيب من المطعوم ليس حل
بمعنى اخر اذا حضرتك مش قابل بالحلول المطروحة،… https://t.co/ftY6kubMBa",2021-04-14 10:12:25,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ftY6kubMBa', 'expanded_url': 'https://twitter.com/i/web/status/1382275543555522561', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
"زين عاملين عرض لما تاخذ المطعوم يعطوك 5gb 
الحمدلله العرض ناجح لدرجة انه ما حدا وصله اشي 😂
@ZainJo",2021-04-14 09:57:56,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZainJo', 'name': 'Zain Jordan', 'id': 157269140, 'id_str': '157269140', 'indices': [91, 98]}], 'urls': []}"
"خلاصة الموضوع، الحكومة لا تهتم بصحة المواطن و ليست من أولوياتها. 
خذ المطعوم، البس الكمامة، أنت أملك الوحيد.",2021-04-14 07:52:00,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@Natalalalalie طب ليه ما تغيري مكان تلقي المطعوم بطلعلك موعد تاني يوم انا بعرف,2021-04-14 07:42:02,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Natalalalalie', 'name': 'نتالي', 'id': 1578328974, 'id_str': '1578328974', 'indices': [0, 14]}], 'urls': []}"
الحمد لله اليوم تم اخذ المطعوم سينوفارم .....,2021-04-14 07:21:54,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
@matout لا مافي شي موثق. المؤكد لي ان مسنة تسعينية تلقت هذا المطعوم وانصابت كورونا وكان خفيف عليها هون بالأردن.,2021-04-14 06:05:45,,,"Place(_api=<tweepy.api.API object at 0x0000025305322340>, id='01490cd33ff0f963', url='https://api.twitter.com/1.1/geo/id/01490cd33ff0f963.json', place_type='admin', name='Amman', full_name='Amman, Hashemite Kingdom of Jordan', country_code='JO', country='Hashemite Kingdom of Jordan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000025305322340>, type='Polygon', coordinates=[[[35.6797295, 31.2567877], [37.2500185, 31.2567877], [37.2500185, 32.088612], [35.6797295, 32.088612]]]), attributes={})",ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'matout', 'name': 'matout 👀', 'id': 11902582, 'id_str': '11902582', 'indices': [0, 7]}], 'urls': []}"
@AboKental @xemnessaraa55 @AlMamlakaTV شو نوع المطعوم الللي أخذته؟,2021-04-14 05:45:13,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AboKental', 'name': 'Abo Kental', 'id': 1361406295711100939, 'id_str': '1361406295711100939', 'indices': [0, 10]}, {'screen_name': 'xemnessaraa55', 'name': 'saraa meow', 'id': 165718523, 'id_str': '165718523', 'indices': [11, 25]}, {'screen_name': 'AlMamlakaTV', 'name': 'قناة المملكة', 'id': 816213211150188544, 'id_str': '816213211150188544', 'indices': [26, 38]}], 'urls': []}"
@kholoud_lahham الف سلامه اجر وعافية ان شاء الله ؟؟؟  انت  اخدتي المطعوم   ؟؟؟,2021-04-14 02:14:40,,,,ar,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kholoud_lahham', 'name': 'kholoud Al-lahham', 'id': 278769124, 'id_str': '278769124', 'indices': [0, 15]}], 'urls': []}"
